Codes,Area names,Region,Location,Total % 0-4,Total % 5-6,Total % 7-8,Total % 9-10,Total Average rating,0-4 CV,0-4 Lower limit,0-4 Upper limit,5-6 CV, 5-6 Lower limit,5-6 Upper limit,7-8 CV,7-8 Lower limit,7-8 Upper limit,9-10 CV,9-10 Lower limit,9-10 Upper limit,Total CV,Total Lower limit,Total Upper limit,Sample size
E06000051,,Shropshire UA,,8.655,15.794999999999998,40.33,35.22,7.515,12.717500000000001,6.52,10.787500000000001,9.1075,12.97,18.625,4.705,36.5975,44.06249999999999,5.3825,31.5025,38.9375,1.145,7.345,7.6825,862.25
E06000052,,Cornwall UA,,10.1575,15.3875,36.545,37.915000000000006,7.510000000000001,11.535,7.859999999999999,12.450000000000001,8.6575,12.7725,18.0025,4.797499999999999,33.1175,39.9725,4.8225,34.317499999999995,41.5125,1.0975000000000001,7.3475,7.675,963.25
E06000053,,Isles of Scilly UA,,,,,,,,,,,,,,,,,,,,,,
E06000054,,Wiltshire UA,,8.907499999999999,15.8275,40.575,34.6875,7.5025,13.16,6.6,11.215000000000002,9.482500000000002,12.899999999999999,18.7525,4.58,36.9225,44.230000000000004,5.375000000000001,31.020000000000003,38.355000000000004,1.15,7.3325,7.67,872.0
E06000055,,Bedford UA,,12.41,20.15,40.235,27.205,7.2875000000000005,22.24333333333333,7.945,16.87,16.21666666666667,13.989999999999998,26.310000000000002,8.243333333333334,33.410000000000004,47.065,11.173333333333332,20.865000000000002,33.545,1.9875,7.0024999999999995,7.5725,255.75
E06000056,,Central Bedfordshire UA,,9.5775,16.55,39.012499999999996,34.86,7.4575,16.8475,6.4125,12.745,12.162500000000001,12.579999999999998,20.515,6.8425,33.74,44.2825,7.2375,29.877499999999998,39.8475,1.4925,7.237500000000001,7.675,438.0
E07000004,,,Aylesbury Vale,8.01,18.58,43.71,29.7,7.407500000000001,22.575,4.46,11.493333333333334,13.969999999999999,13.5,23.799999999999997,7.722500000000001,35.72666666666667,48.92000000000001,9.5775,25.086666666666662,37.00666666666667,1.84,7.137499999999999,7.677499999999999,296.25
E07000005,,,Chiltern,,,,,7.5874999999999995,33.14666666666667,1.645,8.865,18.939999999999998,11.295,25.685000000000002,10.226666666666668,37.34,55.36,13.899999999999999,21.509999999999998,38.305,2.2025,7.255,7.9225,166.75
E07000006,,,South Bucks,,,,,7.6475,37.81333333333333,1.835,11.51,33.24666666666667,3.75,21.235,12.346666666666666,35.980000000000004,58.39,16.153333333333332,22.189999999999998,45.1,3.0125,7.1850000000000005,8.1175,108.5
E07000007,,,Wycombe,10.64,16.925,44.980000000000004,27.455,7.244999999999999,20.54,5.8133333333333335,13.693333333333333,14.8575,13.11,24.590000000000003,8.122499999999999,36.72666666666667,50.56333333333333,10.6575,21.703333333333333,33.800000000000004,2.005,6.952500000000001,7.5325,269.0
E07000008,,,Cambridge,,,,,7.36,33.49,2.07,12.365,21.363333333333333,11.18,26.6,10.473333333333334,35.32,53.54,14.676666666666668,20.915,38.004999999999995,2.6925,6.965,7.7575,143.75
E07000009,,,East Cambridgeshire,,,,,7.645,29.94333333333333,4.295,14.035,19.386666666666667,9.44,22.17,12.786666666666667,29.89,50.03,13.233333333333334,24.865000000000002,45.285,2.6425,7.237500000000001,8.055,128.25
E07000010,,,Fenland,,,,,7.16,31.72666666666667,6.34,20.345,22.043333333333333,11.465,33.29,16.346666666666668,23.95,47.885,14.693333333333333,19.935000000000002,36.8,3.9750000000000005,6.5874999999999995,7.73,123.25
E07000011,,,Huntingdonshire,,,,,7.4125000000000005,24.959999999999997,5.05,14.835,16.083333333333332,12.285,22.740000000000002,8.27,36.59,49.33,10.343333333333332,23.285,35.894999999999996,2.385,7.0649999999999995,7.765000000000001,246.25
E07000012,,,South Cambridgeshire,,,,,7.414999999999999,25.666666666666668,4.4350000000000005,13.475,16.773333333333333,12.67,25.11,8.403333333333334,35.39,50.175,11.37,22.93,35.815,1.9475000000000002,7.1274999999999995,7.705,228.0
E07000026,,,Allerdale,,,,,7.7825,31.303333333333338,3.24,11.925,18.87,9.415,22.1,9.523333333333333,30.715,45.475,11.876666666666667,29.345,47.78,2.395,7.410000000000001,8.155,184.5
E07000027,,,Barrow-in-Furness,,,,,7.13,29.45,3.54,14.475,25.453333333333337,9.219999999999999,27.619999999999997,13.466666666666667,31.98,52.34,16.463333333333335,21.060000000000002,39.760000000000005,3.5700000000000003,6.617500000000001,7.642499999999999,114.0
E07000028,,,Carlisle,,,,,7.327500000000001,28.24666666666667,3.3600000000000003,12.465,17.933333333333334,14.649999999999999,29.035,9.800000000000002,31.625,47.745000000000005,14.056666666666667,22.54,38.58,2.6025,6.9475,7.705,187.75
E07000029,,,Copeland,,,,,7.430000000000001,40.96333333333333,3.075,14.365,21.040000000000003,13.559999999999999,32.69,13.343333333333334,27.525,47.505,16.91,19.975,41.305,2.8875,7.0,7.865000000000001,119.5
E07000030,,,Eden,,,,,7.5725,60.306666666666665,1.87,10.14,21.799999999999997,12.020000000000001,28.53,14.243333333333334,25.560000000000002,46.08,14.19,26.845,48.95,2.9125,7.125,8.0225,103.0
E07000031,,,South Lakeland,,,,,7.52,24.103333333333335,5.485,14.795,20.51,11.79,23.490000000000002,9.426666666666666,36.155,52.825,12.82,20.095,35.364999999999995,2.285,7.177499999999999,7.862500000000001,190.25
E07000032,,,Amber Valley,,,,,7.545,26.036666666666665,4.045,13.8,19.713333333333335,8.305,20.48,10.21,35.46,51.22,12.053333333333333,25.375,41.32,2.13,7.2225,7.8675,154.75
E07000033,,,Bolsover,,,,,7.1625,25.703333333333333,7.755,25.25,27.623333333333335,9.555,25.36,16.22,20.009999999999998,38.1,14.32,25.85,48.120000000000005,4.1000000000000005,6.5725,7.76,94.5
E07000034,,,Chesterfield,,,,,7.4725,28.593333333333334,5.805,17.595,20.523333333333333,9.865,23.810000000000002,12.53,30.450000000000003,49.06,13.156666666666666,23.314999999999998,40.095,2.8425000000000002,7.0425,7.897499999999999,135.5
E07000035,,,Derbyshire Dales,,,,,7.525,39.97333333333333,1.145,16.645,29.646666666666665,6.505000000000001,23.27,12.896666666666667,37.480000000000004,62.75,19.606666666666666,15.170000000000002,37.045,3.425,7.005,8.0425,97.25
E07000036,,,Erewash,,,,,7.54,29.606666666666666,3.885,14.57,23.493333333333336,7.805,22.485,11.453333333333333,31.21,51.504999999999995,14.723333333333334,24.16,44.379999999999995,2.7775000000000003,7.1175,7.9575,136.0
E07000037,,,High Peak,,,,,7.3975,27.106666666666666,5.845000000000001,16.83,20.546666666666667,10.469999999999999,24.17,11.99,29.33,46.64,14.050000000000002,24.655,42.06,2.87,6.972499999999999,7.8225,132.75
E07000038,,,North East Derbyshire,,,,,7.42,25.763333333333332,5.0649999999999995,15.82,23.416666666666668,10.345,24.65,11.736666666666666,28.58,46.76,13.22,25.15,43.64,3.125,6.9525,7.882499999999999,128.25
E07000039,,,South Derbyshire,,,,,7.407500000000001,35.72666666666667,1.295,9.93,19.400000000000002,14.695,30.740000000000002,11.729999999999999,33.035,52.585,15.176666666666668,20.240000000000002,37.48,2.7024999999999997,7.005,7.812499999999999,123.25
E07000040,,,East Devon,,,,,7.7575,30.043333333333333,3.255,11.905000000000001,20.819999999999997,7.925,19.035,9.753333333333332,32.035000000000004,48.35,11.090000000000002,30.020000000000003,47.475,2.205,7.415,8.0975,163.0
E07000041,,,Exeter,,,,,7.3875,31.540000000000003,4.65,16.439999999999998,22.213333333333335,10.29,26.88,11.916666666666666,29.200000000000003,48.33,15.550000000000002,22.295,41.905,2.6625,6.9925,7.78,134.25
E07000042,,,Mid Devon,,,,,7.395,30.75,5.425,20.785,25.52,7.015000000000001,22.28,12.763333333333334,32.05,54.45,17.146666666666665,17.975,40.025000000000006,3.2699999999999996,6.91,7.8825,99.5
E07000043,,,North Devon,,,,,7.5925,35.39333333333334,2.135,11.565000000000001,21.066666666666666,11.175,27.905,12.463333333333333,29.825000000000003,50.79,12.096666666666666,25.96,40.635,2.5125,7.2124999999999995,7.977499999999999,124.75
E07000044,,,South Hams,,,,,7.525,38.47666666666667,2.1,12.925,23.793333333333333,9.12,24.715,10.5,31.605,50.705,14.883333333333333,24.2,44.615,2.7175,7.115,7.935,129.5
E07000045,,,Teignbridge,,,,,7.5175,26.16333333333333,4.635,13.135,20.22,9.865,22.075,8.98,38.019999999999996,53.405,11.776666666666666,22.575,36.3,2.235,7.18,7.849999999999999,181.5
E07000046,,,Torridge,,,,,7.357500000000001,28.503333333333334,4.83,17.435000000000002,25.143333333333334,7.645,21.845,15.113333333333332,24.17,45.120000000000005,16.306666666666665,28.29,50.665,3.65,6.8125,7.9025,89.75
E07000047,,,West Devon,,,,,7.36,41.75666666666667,2.165,20.215,29.136666666666667,7.795,23.455000000000002,15.800000000000002,30.200000000000003,58.555,20.576666666666668,16.490000000000002,41.135,3.5475,6.83,7.897500000000001,78.75
E07000048,,,Christchurch,,,,,7.225,28.77,4.015,16.125,18.419999999999998,13.455,29.990000000000002,12.486666666666666,30.74,51.28,17.689999999999998,17.31,37.08,2.9575,6.795,7.655,123.75
E07000049,,,East Dorset,9.61,16.58,44.89,28.92,7.4575,22.103333333333335,6.045,13.934999999999999,17.73,12.094999999999999,23.355,9.123333333333333,33.43,47.405,10.536666666666667,25.16,38.575,2.0574999999999997,7.15,7.7625,212.5
E07000050,,,North Dorset,,,,,7.8125,39.38999999999999,2.885,11.370000000000001,26.526666666666667,7.02,21.19,10.523333333333333,31.565,49.59,10.253333333333332,30.19,46.2,2.3225,7.4475,8.170000000000002,155.75
E07000051,,,Purbeck,,,,,7.6,33.696666666666665,2.52,11.955,24.346666666666664,8.86,25.73,14.116666666666667,26.354999999999997,45.595,13.283333333333333,29.555,49.415000000000006,2.9450000000000003,7.1499999999999995,8.055,110.75
E07000052,,,West Dorset,,,,,7.647499999999999,26.976666666666663,3.35,10.62,18.29,10.52,20.86,8.92,35.58,51.35,11.12,26.805,40.91,2.0,7.3475,7.952500000000001,235.0
E07000053,,,Weymouth and Portland,,,,,7.404999999999999,31.406666666666666,4.195,19.994999999999997,22.27333333333333,9.8,26.555,12.786666666666667,27.155,47.68,15.376666666666665,22.355,42.260000000000005,3.355,6.909999999999999,7.9,146.0
E07000061,,,Eastbourne,,,,,7.2375,22.78,7.53,18.340000000000003,18.19,11.760000000000002,26.674999999999997,10.200000000000001,34.33,51.3,14.393333333333333,17.78,32.275000000000006,3.0025,6.8025,7.67,171.75
E07000062,,,Hastings,,,,,7.302499999999999,26.76,5.244999999999999,16.645,26.86,8.85,25.53,12.716666666666669,29.240000000000002,48.53,14.753333333333332,23.335,42.625,2.915,6.874999999999999,7.73,132.5
E07000063,,,Lewes,,,,,7.505,31.926666666666666,4.46,18.13,22.189999999999998,6.665,17.92,10.623333333333333,31.855,48.709999999999994,12.063333333333333,27.155,45.11,2.875,7.075,7.9350000000000005,176.25
E07000064,,,Rother,,,,,7.595,27.12,4.4,14.115,20.793333333333333,8.67,18.85,11.113333333333332,29.8,46.31,11.020000000000001,30.685000000000002,47.175,2.2975000000000003,7.2425,7.9425,160.25
E07000065,,,Wealden,,,,,7.352500000000001,21.366666666666664,6.405,15.690000000000001,13.796666666666667,13.495000000000001,23.62,8.026666666666666,33.035,45.935,9.96,24.84,36.97,2.0300000000000002,7.055,7.6475,280.5
E07000066,,,Basildon,,,,,7.2325,22.936666666666667,6.48,16.560000000000002,16.296666666666667,14.370000000000001,29.105,10.306666666666667,31.605,48.620000000000005,14.786666666666667,18.675,34.595,2.4800000000000004,6.8775,7.59,181.0
E07000067,,,Braintree,,,,,7.529999999999999,25.689999999999998,3.6500000000000004,11.309999999999999,16.30333333333333,11.81,22.945,9.596666666666666,33.605,50.355,12.343333333333332,25.035,41.295,2.18,7.205,7.859999999999999,188.25
E07000068,,,Brentwood,,,,,7.225,31.040000000000003,4.06,20.575000000000003,28.206666666666663,12.625,37.620000000000005,17.276666666666667,25.729999999999997,49.29,21.096666666666668,13.43,36.68,3.8825000000000003,6.645,7.805,74.25
E07000069,,,Castle Point,,,,,7.245,33.78666666666666,3.6149999999999998,17.69,25.976666666666663,7.885,24.585,12.410000000000002,33.615,54.415,17.01,20.11,38.09,3.62,6.71,7.7775,99.5
E07000070,,,Chelmsford,11.87,14.54,40.23,33.36,7.5424999999999995,23.22,6.025,14.235,16.613333333333333,9.219999999999999,17.995,8.639999999999999,35.42,49.755,10.633333333333335,27.064999999999998,40.29,1.8575,7.265000000000001,7.8225,236.0
E07000071,,,Colchester,,,,,7.4525,23.646666666666665,5.675000000000001,14.43,17.156666666666666,12.75,24.884999999999998,9.15,31.07,46.385000000000005,11.053333333333333,25.39,39.41,2.065,7.1425,7.754999999999999,211.5
E07000072,,,Epping Forest,,,,,7.4525,33.95666666666667,2.4699999999999998,12.525,20.80666666666667,9.295,22.92,10.866666666666667,34.345,53.175,13.306666666666667,24.47,40.805,2.5175,7.075,7.827500000000001,143.5
E07000073,,,Harlow,,,,,7.1475,26.353333333333335,5.845000000000001,20.6,22.386666666666667,10.535,29.395,17.753333333333334,24.155,53.510000000000005,21.99666666666667,14.704999999999998,41.26,3.8525,6.5825000000000005,7.71,82.75
E07000074,,,Maldon,,,,,7.632499999999999,52.806666666666665,-1.055,7.99,27.003333333333334,5.885,24.475,15.84666666666667,26.560000000000002,51.724999999999994,18.213333333333335,29.11,55.305,3.6625,7.0675,8.1975,90.5
E07000075,,,Rochford,,,,,7.495000000000001,34.32,3.1199999999999997,15.405000000000001,26.22,8.725,23.799999999999997,12.973333333333334,29.450000000000003,50.31,16.113333333333333,23.18,46.015,3.175,7.01,7.9725,100.25
E07000076,,,Tendring,,,,,7.455,28.42,3.9,13.99,18.23,9.515,22.185000000000002,9.74,36.03,51.605000000000004,11.766666666666667,23.884999999999998,38.89,2.4675,7.09,7.822500000000001,174.25
E07000077,,,Uttlesford,,,,,7.6075,52.85333333333333,1.355,12.459999999999999,24.78333333333333,9.51,26.32,12.096666666666666,29.310000000000002,49.665000000000006,13.459999999999999,26.354999999999997,45.015,2.9375,7.157500000000001,8.0525,111.5
E07000078,,,Cheltenham,,,,,7.3625,32.23,4.6850000000000005,19.200000000000003,20.786666666666665,8.43,21.125,10.936666666666667,36.1,54.7,15.453333333333333,18.325000000000003,37.43,2.765,6.952500000000001,7.7675,157.0
E07000079,,,Cotswold,,,,,7.635,42.54,1.9049999999999998,16.395,26.093333333333334,8.8,27.104999999999997,11.766666666666666,29.675,48.58,12.969999999999999,23.98,43.55,2.965,7.18,8.09,121.75
E07000080,,,Forest of Dean,,,,,7.2924999999999995,32.77,3.115,13.22,18.083333333333332,13.12,27.855,12.020000000000001,28.96,47.394999999999996,16.756666666666668,23.384999999999998,42.945,3.005,6.85,7.734999999999999,113.5
E07000081,,,Gloucester,,,,,7.2125,22.669999999999998,6.109999999999999,17.17,18.363333333333333,16.26,31.725,12.433333333333332,27.39,45.495000000000005,14.479999999999999,19.645,36.205,2.7225,6.819999999999999,7.605,155.25
E07000082,,,Stroud,,,,,7.285,25.483333333333334,7.465,20.515,17.04,11.190000000000001,22.939999999999998,12.366666666666667,27.11,44.725,13.673333333333334,24.165,41.89,2.875,6.8675,7.705,151.0
E07000083,,,Tewkesbury,,,,,7.5375,30.396666666666665,5.595000000000001,19.655,25.89,5.234999999999999,16.979999999999997,11.863333333333335,27.125,45.53,13.6,29.825,50.06,2.8375,7.11,7.9725,126.5
E07000084,,,Basingstoke and Deane,,,,,7.355,24.919999999999998,4.08,12.7,15.436666666666667,12.46,23.91,9.066666666666666,34.83,50.04,12.133333333333333,23.75,38.235,2.0675,7.0525,7.655,215.0
E07000085,,,East Hampshire,,,,,7.277499999999999,26.19333333333333,5.5649999999999995,17.689999999999998,18.673333333333332,11.280000000000001,25.02,9.856666666666667,30.13,44.815,13.006666666666668,25.21,40.28,2.7925000000000004,6.875,7.6825,161.25
E07000086,,,Eastleigh,,,,,7.5575,25.686666666666667,4.26,13.85,21.13,8.8,20.555,9.26,38.760000000000005,53.76,11.51,22.655,37.365,2.3549999999999995,7.205,7.9175,157.25
E07000087,,,Fareham,,,,,7.4875,35.913333333333334,4.59,14.93,23.560000000000002,7.744999999999999,22.36,12.479999999999999,32.35,52.455,12.409999999999998,24.255000000000003,41.315,2.3425,7.1375,7.84,140.5
E07000088,,,Gosport,,,,,7.25,31.863333333333333,7.4,22.625,30.430000000000003,6.95,23.84,15.083333333333334,29.884999999999998,54.480000000000004,16.923333333333332,17.295,37.519999999999996,3.81,6.695,7.805,101.0
E07000089,,,Hart,,,,,7.682499999999999,37.17333333333333,2.335,13.625,24.05666666666667,7.699999999999999,23.284999999999997,12.686666666666667,30.909999999999997,48.945,14.556666666666667,25.740000000000002,47.46,2.765,7.2575,8.1075,115.0
E07000090,,,Havant,,,,,7.4350000000000005,28.94666666666667,3.915,13.11,22.76,10.675,24.68,9.886666666666667,28.855,44.09,11.806666666666667,29.085,45.585,2.6850000000000005,7.040000000000001,7.8325000000000005,166.25
E07000091,,,New Forest,,,,,7.7275,28.180000000000003,2.8099999999999996,10.17,15.170000000000002,11.989999999999998,21.1,8.159999999999998,33.85,46.555,9.136666666666667,30.08,43.45,2.0,7.42,8.0325,250.5
E07000092,,,Rushmoor,,,,,7.475,35.656666666666666,5.075,21.915,27.753333333333334,4.27,18.255,12.883333333333333,29.400000000000002,52.185,14.246666666666664,24.445,44.445,3.385,6.965,7.9825,108.25
E07000093,,,Test Valley,,,,,7.545,30.91333333333333,3.54,13.815000000000001,23.316666666666666,6.735,19.36,11.453333333333333,31.275,49.97,13.236666666666666,28.09,47.22,2.5625,7.155,7.935,146.75
E07000094,,,Winchester,,,,,7.6625000000000005,33.70666666666667,2.55,13.165,23.709999999999997,7.23,20.57,11.553333333333333,30.354999999999997,49.84,12.166666666666666,29.295,46.995000000000005,2.495,7.28,8.045,147.75
E07000095,,,Broxbourne,,,,,7.272500000000001,31.48333333333333,2.955,17.535,26.689999999999998,5.175,20.35,14.25,30.695,55.57,15.456666666666669,23.405,44.33,3.4549999999999996,6.765000000000001,7.7875,93.25
E07000096,,,Dacorum,,,,,7.3774999999999995,24.72666666666667,4.15,13.760000000000002,19.786666666666665,9.02,22.490000000000002,9.209999999999999,38.239999999999995,54.44,13.376666666666667,20.939999999999998,36.955,2.44,7.0175,7.735,175.75
E07000097,,,East Hertfordshire,,,,,7.475,27.916666666666668,3.285,10.66,19.406666666666666,7.54,17.735,10.51,38.025000000000006,56.849999999999994,12.270000000000001,24.72,41.18,2.1100000000000003,7.165000000000001,7.7924999999999995,170.75
E07000098,,,Hertsmere,,,,,7.505,35.35333333333333,2.83,13.415,23.26,8.975,23.015,12.82,25.075,44.894999999999996,13.403333333333334,30.295,51.495000000000005,2.8150000000000004,7.0775,7.93,113.75
E07000099,,,North Hertfordshire,,,,,7.592499999999999,28.24,2.94,10.99,20.939999999999998,7.38,17.14,8.536666666666667,40.04,56.125,11.656666666666666,24.884999999999998,40.5,2.1875,7.262499999999999,7.925,177.0
E07000101,,,Stevenage,,,,,7.53,34.93333333333333,4.005,16.015,24.686666666666667,9.37,30.53,13.29,25.770000000000003,45.540000000000006,15.923333333333334,22.4,46.364999999999995,2.9499999999999997,7.0825,7.9750000000000005,104.75
E07000102,,,Three Rivers,,,,,7.4975000000000005,42.836666666666666,4.295,15.83,20.74,9.15,22.805,11.463333333333333,30.939999999999998,50.57,14.173333333333334,24.435000000000002,41.985,2.655,7.1,7.9025,120.5
E07000103,,,Watford,,,,,7.3125,35.660000000000004,3.9949999999999997,16.759999999999998,23.013333333333332,11.325,28.689999999999998,11.043333333333331,34.675,53.57,19.013333333333332,15.085,35.915,3.335,6.8175,7.807499999999999,100.75
E07000105,,,Ashford,,,,,7.477499999999999,24.78,5.105,15.774999999999999,20.62666666666667,10.825,24.105,9.82,33.845,50.275,12.346666666666666,22.445,37.625,2.4975,7.105,7.85,167.75
E07000106,,,Canterbury,,,,,7.2,24.290000000000003,6.77,17.57,19.333333333333332,10.675,25.445,9.5,32.230000000000004,45.43,13.103333333333333,23.175,38.705,3.0675,6.7625,7.640000000000001,185.25
E07000107,,,Dartford,,,,,7.385000000000001,37.53,0.44999999999999996,10.75,23.790000000000003,10.535,27.43,13.446666666666667,28.015,50.205,18.503333333333334,23.925,48.7,3.6575,6.8375,7.9300000000000015,97.5
E07000108,,,Dover,,,,,7.239999999999999,26.50333333333333,5.4,17.155,22.903333333333336,9.059999999999999,24.325000000000003,11.766666666666666,30.6,49.835,14.346666666666666,22.475,41.15,3.3425,6.7575,7.72,138.75
E07000109,,,Gravesham,,,,,7.3374999999999995,42.51,3.6799999999999997,24.240000000000002,21.016666666666666,11.465,28.405,16.16,24.125,48.365,15.42,20.34,39.379999999999995,3.9825,6.75,7.919999999999999,97.5
E07000110,,,Maidstone,,,,,7.47,26.71666666666667,5.235,14.15,18.076666666666664,11.844999999999999,25.740000000000002,10.68,31.384999999999998,48.465,11.839999999999998,24.08,39.095,2.4025,7.1175,7.83,186.75
E07000111,,,Sevenoaks,,,,,7.532500000000001,32.06666666666667,3.5,15.965,24.05333333333333,6.3,18.14,9.75,32.68,48.495000000000005,13.863333333333335,27.415,47.510000000000005,2.8425000000000002,7.1049999999999995,7.965,128.75
E07000112,,,Shepway,,,,,7.4475,29.549999999999997,5.16,16.35,22.48,9.76,26.415,12.423333333333334,29.225,48.955,14.713333333333333,21.985,42.150000000000006,2.955,7.01,7.8875,152.0
E07000113,,,Swale,,,,,7.4325,24.879999999999995,4.8,14.125,17.19666666666667,10.64,22.515,10.896666666666667,33.275,50.575,12.303333333333333,24.009999999999998,40.05,2.535,7.0575,7.805,186.0
E07000114,,,Thanet,,,,,7.4350000000000005,27.5,5.640000000000001,16.049999999999997,21.38,7.53,20.33,11.466666666666669,29.59,45.025,12.049999999999999,29.259999999999998,46.575,3.0475,6.9825,7.885,155.75
E07000115,,,Tonbridge and Malling,,,,,7.3375,29.94333333333333,5.485,20.6,23.02666666666667,10.035,23.22,11.786666666666667,29.839999999999996,49.05500000000001,15.856666666666667,20.645,41.114999999999995,3.2399999999999998,6.8625,7.815,130.75
E07000116,,,Tunbridge Wells,,,,,7.41,31.22666666666667,2.445,12.07,20.823333333333334,10.025,24.369999999999997,11.596666666666666,32.235,52.650000000000006,12.593333333333334,24.84,41.355000000000004,2.56,7.029999999999999,7.785,136.0
E07000117,,,Burnley,,,,,7.335,34.22333333333333,2.435,13.415,25.996666666666666,10.425,29.985,15.596666666666666,26.585,50.28,16.903333333333332,21.735,45.144999999999996,3.4525,6.8225,7.8525,90.0
E07000118,,,Chorley,,,,,7.507499999999999,26.05,4.675,14.125,20.62,7.140000000000001,19.475,11.496666666666664,33.065,50.95,14.11,25.925,44.64,2.4075,7.147500000000001,7.867500000000001,162.25
E07000119,,,Fylde,,,,,7.602500000000001,39.510000000000005,3.6049999999999995,18.314999999999998,24.919999999999998,9.77,25.66,15.030000000000001,23.494999999999997,45.879999999999995,13.836666666666666,26.520000000000003,46.75,3.0925000000000002,7.125,8.075,101.0
E07000120,,,Hyndburn,,,,,7.2675,32.39,5.915,21.595,30.939999999999998,7.83,28.369999999999997,14.44,29.325000000000003,53.14,19.13,15.565,38.254999999999995,3.895,6.6925,7.844999999999999,91.5
E07000121,,,Lancaster,,,,,7.4,27.296666666666667,4.36,12.14,18.84,13.575,29.119999999999997,10.153333333333334,29.535,45.795,13.753333333333332,23.979999999999997,41.5,2.5225,7.0275,7.77,171.0
E07000122,,,Pendle,,,,,7.3675,30.78,3.71,17.495,23.833333333333332,10.335,29.64,15.933333333333332,24.415,46.480000000000004,15.223333333333334,23.47,44.455,3.5925000000000002,6.8375,7.9,107.75
E07000123,,,Preston,,,,,7.26,28.106666666666666,4.245,15.735,16.493333333333336,12.370000000000001,24.825,11.436666666666666,25.275,41.305,13.306666666666667,28.22,48.019999999999996,3.1174999999999997,6.807500000000001,7.71,172.5
E07000124,,,Ribble Valley,,,,,7.7325,39.36666666666667,2.8949999999999996,18.0,31.13,5.875,24.34,18.566666666666666,25.880000000000003,54.785,17.326666666666668,21.130000000000003,47.105,3.6899999999999995,7.1375,8.325,68.0
E07000125,,,Rossendale,,,,,7.435,46.81333333333333,2.88,19.995,27.30666666666667,8.274999999999999,27.12,16.243333333333336,24.689999999999998,48.945,15.236666666666666,23.705,44.385000000000005,3.855,6.8525,8.015,80.0
E07000126,,,South Ribble,,,,,7.262499999999999,27.22333333333333,4.005,13.47,17.363333333333333,14.45,31.564999999999998,12.86,28.47,47.405,14.86,21.875,38.754999999999995,2.96,6.835000000000001,7.6899999999999995,146.25
E07000127,,,West Lancashire,,,,,7.2924999999999995,27.403333333333332,5.865,16.880000000000003,22.26666666666667,9.645,23.52,11.563333333333333,32.05,52.625,14.463333333333333,20.835,38.58,2.9125,6.8675,7.717499999999999,141.5
E07000128,,,Wyre,,,,,7.5175,33.50666666666667,3.26,16.98,21.92,9.245000000000001,22.1,11.666666666666666,26.369999999999997,42.864999999999995,11.956666666666669,30.305,48.879999999999995,2.9875,7.069999999999999,7.965,150.0
E07000129,,,Blaby,,,,,7.577500000000001,33.54333333333333,4.3100000000000005,14.29,20.353333333333335,15.815000000000001,31.36,10.676666666666668,31.339999999999996,49.97,14.493333333333334,18.22,34.7,2.3525,7.22,7.9375,142.0
E07000130,,,Charnwood,,,,,7.4275,24.946666666666662,4.175,13.934999999999999,17.473333333333333,10.795,23.25,9.236666666666666,32.935,47.125,10.553333333333333,26.43,41.355000000000004,2.3024999999999998,7.0874999999999995,7.7675,219.0
E07000131,,,Harborough,,,,,7.4799999999999995,31.186666666666667,2.795,13.55,21.466666666666665,13.775,31.425000000000004,12.876666666666665,26.475,45.595,12.82,24.78,41.6,2.6775,7.077500000000001,7.885,131.0
E07000132,,,Hinckley and Bosworth,,,,,7.489999999999999,31.01,3.3449999999999998,14.094999999999999,19.236666666666665,11.825,27.445,11.666666666666666,30.634999999999998,49.625,14.423333333333332,21.27,41.765,2.685,7.09,7.8925,122.5
E07000133,,,Melton,,,,,7.5825,37.43333333333334,1.785,9.95,22.03,11.64,28.62,14.160000000000002,31.22,53.620000000000005,17.076666666666668,20.65,42.519999999999996,2.8575,7.135,8.0275,86.5
E07000134,,,North West Leicestershire,,,,,7.5575,33.85666666666666,2.6500000000000004,14.18,21.516666666666666,8.540000000000001,22.115,11.839999999999998,29.29,48.825,14.363333333333335,26.22,48.185,2.7449999999999997,7.14,7.975,135.25
E07000135,,,Oadby and Wigston,,,,,7.36,38.96333333333334,2.645,16.07,22.563333333333333,16.31,38.35,16.430000000000003,24.815,50.06,18.9,15.285,36.465,3.3899999999999997,6.8525,7.87,88.0
E07000136,,,Boston,,,,,7.265,36.11333333333334,4.385,23.240000000000002,26.116666666666664,6.390000000000001,23.130000000000003,16.566666666666666,25.384999999999998,47.4,15.299999999999999,24.41,45.655,4.4025,6.615,7.91,87.0
E07000137,,,East Lindsey,13.46,15.04,34.07,37.43,7.41,21.36,7.529999999999999,18.015,19.536666666666665,7.65,18.755000000000003,11.43,28.275,45.63,11.103333333333333,28.835,45.31,2.5774999999999997,7.03,7.7925,195.0
E07000138,,,Lincoln,,,,,7.2325,26.846666666666664,6.84,19.7,19.049999999999997,10.225,22.965,12.25,28.939999999999998,48.8,14.993333333333334,22.83,39.71,2.785,6.83,7.635,132.5
E07000139,,,North Kesteven,,,,,7.6425,29.26666666666667,2.535,10.45,21.33666666666667,8.64,21.52,10.513333333333334,33.915,51.17,11.329999999999998,27.825,43.95,2.58,7.2475,8.0375,166.5
E07000140,,,South Holland,,,,,7.265,32.48,3.4450000000000003,14.76,21.63,10.79,27.555,12.9,28.585,48.879999999999995,16.080000000000002,23.285,42.69,2.8699999999999997,6.8500000000000005,7.6875,119.5
